код_модуль,код_курс,код_сотрудник,оценка_курс,отзыв
модуль_2,курс_1,студент_152,5,"Отличный курс, много полезной информации."
модуль_3,курс_1,студент_152,4,"Замечательный курс, все четко и по делу."
модуль_4,курс_1,студент_152,1,Материалы курса плохо структурированы.
модуль_5,курс_1,студент_152,5,"Замечательный курс, все четко и по делу."
модуль_10,курс_1,студент_152,3,"Неплохо, но можно было бы улучшить организацию."
модуль_10,курс_1,студент_153,2,"Не понравился курс, материал плохо подан."
модуль_2,курс_1,студент_154,2,Организация учебного процесса оставляет желать лучшего.
модуль_5,курс_1,студент_154,4,Отличная организация учебного процесса.
модуль_6,курс_1,студент_154,4,"Много практических занятий, что очень полезно."
модуль_9,курс_1,студент_154,4,Отличная организация учебного процесса.
модуль_10,курс_1,студент_154,2,"Очень разочарован, зря потратил время."
модуль_3,курс_1,студент_155,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_1,студент_155,4,Отличная организация учебного процесса.
модуль_10,курс_1,студент_155,4,"Много практических занятий, что очень полезно."
модуль_1,курс_1,студент_156,2,"Очень скучно, мало полезной информации."
модуль_3,курс_1,студент_156,1,Курс не оправдал ожиданий.
модуль_6,курс_1,студент_156,4,Очень хорошие учебные материалы.
модуль_2,курс_1,студент_157,2,"Не понравился курс, материал плохо подан."
модуль_3,курс_1,студент_157,3,"Материал неплохой, но иногда скучновато."
модуль_5,курс_1,студент_157,3,Материалы курса иногда тяжело воспринимаются.
модуль_6,курс_1,студент_157,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_1,студент_157,1,"Не понравился курс, материал плохо подан."
модуль_9,курс_1,студент_157,3,"В целом неплохо, но есть куда расти."
модуль_1,курс_1,студент_158,1,Курс не оправдал ожиданий.
модуль_2,курс_1,студент_158,2,Материалы курса плохо структурированы.
модуль_4,курс_1,студент_158,3,"В целом неплохо, но есть куда расти."
модуль_5,курс_1,студент_158,1,"Материалы устарели, нуждаются в обновлении."
модуль_9,курс_1,студент_158,4,"Преподаватели супер, материал изложен доступно."
модуль_1,курс_1,студент_159,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_1,студент_159,4,Очень хорошие учебные материалы.
модуль_6,курс_1,студент_159,1,Преподаватели не отвечают на вопросы.
модуль_8,курс_1,студент_159,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_10,курс_1,студент_159,5,Преподаватели дают много полезных советов.
модуль_1,курс_1,студент_160,4,Преподаватели дают много полезных советов.
модуль_6,курс_1,студент_160,4,"Преподаватели супер, материал изложен доступно."
модуль_7,курс_1,студент_160,3,"Материал неплохой, но иногда скучновато."
модуль_9,курс_1,студент_160,4,Материалы курса на высшем уровне.
модуль_1,курс_1,студент_161,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_1,студент_161,3,Материалы курса иногда тяжело воспринимаются.
модуль_4,курс_1,студент_161,1,Материалы курса плохо структурированы.
модуль_7,курс_1,студент_161,2,Преподаватели не смогли заинтересовать.
модуль_8,курс_1,студент_161,3,"В целом неплохо, но есть куда расти."
модуль_9,курс_1,студент_161,3,"Неплохо, но можно было бы улучшить организацию."
модуль_10,курс_1,студент_161,4,Преподаватели дают много полезных советов.
модуль_1,курс_1,студент_162,3,"Средний курс, ожидал немного большего."
модуль_6,курс_1,студент_162,2,"Материалы устарели, нуждаются в обновлении."
модуль_7,курс_1,студент_162,5,Отличная организация учебного процесса.
модуль_8,курс_1,студент_162,5,"Отличный курс, много полезной информации."
модуль_9,курс_1,студент_162,5,"Замечательный курс, все четко и по делу."
модуль_10,курс_1,студент_162,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_1,студент_163,4,"Много практических занятий, что очень полезно."
модуль_4,курс_1,студент_163,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_1,студент_163,2,"Не понравился курс, материал плохо подан."
модуль_7,курс_1,студент_163,3,"Курс неплохой, но слишком много теории."
модуль_8,курс_1,студент_163,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_1,студент_163,4,Отличная организация учебного процесса.
модуль_1,курс_1,студент_164,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_3,курс_1,студент_164,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_1,студент_164,2,"Слишком много теории, мало практики."
модуль_10,курс_1,студент_164,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_1,курс_1,студент_165,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_1,студент_165,4,"Преподаватели супер, материал изложен доступно."
модуль_3,курс_1,студент_165,3,"В целом неплохо, но есть куда расти."
модуль_4,курс_1,студент_165,5,"Преподаватели супер, материал изложен доступно."
модуль_7,курс_1,студент_165,1,Преподаватели не смогли заинтересовать.
модуль_10,курс_1,студент_165,3,"Неплохо, но можно было бы улучшить организацию."
модуль_2,курс_1,студент_166,1,Материалы курса плохо структурированы.
модуль_3,курс_1,студент_166,3,"Неплохо, но можно было бы улучшить организацию."
модуль_4,курс_1,студент_166,3,Материалы курса иногда тяжело воспринимаются.
модуль_5,курс_1,студент_166,1,Курс не оправдал ожиданий.
модуль_9,курс_1,студент_166,2,"Слишком много теории, мало практики."
модуль_10,курс_1,студент_166,2,"Очень скучно, мало полезной информации."
модуль_1,курс_1,студент_167,5,Материалы курса на высшем уровне.
модуль_3,курс_1,студент_167,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_4,курс_1,студент_167,5,Преподаватели дают много полезных советов.
модуль_6,курс_1,студент_167,2,Преподаватели не смогли заинтересовать.
модуль_7,курс_1,студент_167,1,"Не понравился курс, материал плохо подан."
модуль_8,курс_1,студент_167,3,"Неплохо, но можно было бы улучшить организацию."
модуль_1,курс_1,студент_168,3,Материалы курса иногда тяжело воспринимаются.
модуль_4,курс_1,студент_168,1,Преподаватели не смогли заинтересовать.
модуль_5,курс_1,студент_168,3,"Материал неплохой, но иногда скучновато."
модуль_7,курс_1,студент_168,4,Очень хорошие учебные материалы.
модуль_8,курс_1,студент_168,1,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_1,студент_169,4,Очень хорошие учебные материалы.
модуль_6,курс_1,студент_169,4,Отличная организация учебного процесса.
модуль_10,курс_1,студент_169,3,"Достаточно информативно, но не хватило времени на практику."
модуль_1,курс_1,студент_170,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_1,студент_170,1,"Материалы устарели, нуждаются в обновлении."
модуль_3,курс_1,студент_170,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_1,студент_170,4,Материалы курса на высшем уровне.
модуль_8,курс_1,студент_170,3,"Средний курс, ожидал немного большего."
модуль_9,курс_1,студент_170,3,"Нормально, но хотелось бы больше интерактива."
модуль_1,курс_1,студент_171,1,"Не понравился курс, материал плохо подан."
модуль_8,курс_1,студент_171,5,Преподаватели дают много полезных советов.
модуль_9,курс_1,студент_171,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_1,студент_172,1,"Слишком много теории, мало практики."
модуль_6,курс_1,студент_172,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_9,курс_1,студент_172,1,Преподаватели не отвечают на вопросы.
модуль_10,курс_1,студент_172,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_1,студент_173,5,Преподаватели дают много полезных советов.
модуль_3,курс_1,студент_173,4,Отличная организация учебного процесса.
модуль_5,курс_1,студент_173,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_1,студент_173,3,"В целом неплохо, но есть куда расти."
модуль_8,курс_1,студент_173,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_1,курс_1,студент_174,3,"Материал неплохой, но иногда скучновато."
модуль_4,курс_1,студент_174,1,Преподаватели не смогли заинтересовать.
модуль_6,курс_1,студент_174,4,"Много практических занятий, что очень полезно."
модуль_1,курс_1,студент_175,2,"Очень разочарован, зря потратил время."
модуль_2,курс_1,студент_175,3,"Нормально, но хотелось бы больше интерактива."
модуль_4,курс_1,студент_175,3,"Средний курс, ожидал немного большего."
модуль_5,курс_1,студент_175,4,"Отличный курс, много полезной информации."
модуль_6,курс_1,студент_175,3,"Средний курс, ожидал немного большего."
модуль_9,курс_1,студент_175,4,Материалы курса на высшем уровне.
модуль_10,курс_1,студент_175,3,"Курс неплохой, но слишком много теории."
модуль_3,курс_1,студент_176,4,Отличная организация учебного процесса.
модуль_5,курс_1,студент_176,4,Отличная организация учебного процесса.
модуль_7,курс_1,студент_176,1,Преподаватели не смогли заинтересовать.
модуль_9,курс_1,студент_176,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_10,курс_1,студент_176,2,"Не понравился курс, материал плохо подан."
модуль_4,курс_1,студент_177,1,"Очень разочарован, зря потратил время."
модуль_10,курс_1,студент_177,2,"Не понравился курс, материал плохо подан."
модуль_1,курс_1,студент_178,4,Отличная организация учебного процесса.
модуль_2,курс_1,студент_178,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_3,курс_1,студент_178,3,"Нормально, но хотелось бы больше интерактива."
модуль_5,курс_1,студент_178,4,Очень хорошие учебные материалы.
модуль_8,курс_1,студент_178,1,Материалы курса плохо структурированы.
модуль_9,курс_1,студент_178,1,"Материалы устарели, нуждаются в обновлении."
модуль_2,курс_1,студент_179,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_5,курс_1,студент_179,2,"Материалы устарели, нуждаются в обновлении."
модуль_6,курс_1,студент_179,5,"Много практических занятий, что очень полезно."
модуль_7,курс_1,студент_179,2,Преподаватели не отвечают на вопросы.
модуль_8,курс_1,студент_179,2,"Очень разочарован, зря потратил время."
модуль_1,курс_1,студент_180,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_1,студент_180,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_3,курс_1,студент_180,3,"Нормально, но хотелось бы больше интерактива."
модуль_4,курс_1,студент_180,5,Преподаватели дают много полезных советов.
модуль_7,курс_1,студент_180,3,"Материал неплохой, но иногда скучновато."
модуль_8,курс_1,студент_180,4,Отличная организация учебного процесса.
модуль_10,курс_1,студент_180,2,"Очень скучно, мало полезной информации."
модуль_1,курс_1,студент_181,5,"Отличный курс, много полезной информации."
модуль_2,курс_1,студент_181,1,Курс не оправдал ожиданий.
модуль_3,курс_1,студент_181,3,"Материал неплохой, но иногда скучновато."
модуль_6,курс_1,студент_181,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_1,студент_182,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_1,студент_182,5,Отличная организация учебного процесса.
модуль_6,курс_1,студент_182,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_9,курс_1,студент_182,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_1,студент_182,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_1,студент_183,3,"В целом неплохо, но есть куда расти."
модуль_3,курс_1,студент_183,2,Материалы курса плохо структурированы.
модуль_7,курс_1,студент_183,4,"Отличный курс, много полезной информации."
модуль_8,курс_1,студент_183,3,"Неплохо, но можно было бы улучшить организацию."
модуль_9,курс_1,студент_183,3,"В целом неплохо, но есть куда расти."
модуль_1,курс_1,студент_184,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_1,студент_184,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_3,курс_1,студент_184,2,"Слишком много теории, мало практики."
модуль_8,курс_1,студент_184,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_10,курс_1,студент_184,4,Очень хорошие учебные материалы.
модуль_3,курс_1,студент_185,1,Материалы курса плохо структурированы.
модуль_4,курс_1,студент_185,1,"Не понравился курс, материал плохо подан."
модуль_6,курс_1,студент_185,3,Материалы курса иногда тяжело воспринимаются.
модуль_7,курс_1,студент_185,5,"Преподаватели супер, материал изложен доступно."
модуль_9,курс_1,студент_185,2,Материалы курса плохо структурированы.
модуль_10,курс_1,студент_185,1,"Очень разочарован, зря потратил время."
модуль_2,курс_1,студент_186,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_1,студент_186,5,"Отличный курс, много полезной информации."
модуль_5,курс_1,студент_186,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_7,курс_1,студент_186,3,"Средний курс, ожидал немного большего."
модуль_8,курс_1,студент_186,3,"Материал неплохой, но иногда скучновато."
модуль_9,курс_1,студент_186,1,"Очень разочарован, зря потратил время."
модуль_10,курс_1,студент_186,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_2,курс_1,студент_187,3,"Достаточно информативно, но не хватило времени на практику."
модуль_4,курс_1,студент_187,2,Материалы курса плохо структурированы.
модуль_5,курс_1,студент_187,1,"Очень скучно, мало полезной информации."
модуль_6,курс_1,студент_187,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_1,студент_187,1,"Не понравился курс, материал плохо подан."
модуль_6,курс_1,студент_188,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_1,студент_188,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_1,курс_1,студент_189,2,"Не понравился курс, материал плохо подан."
модуль_3,курс_1,студент_189,3,"Неплохо, но можно было бы улучшить организацию."
модуль_5,курс_1,студент_189,4,"Отличный курс, много полезной информации."
модуль_8,курс_1,студент_189,3,"Неплохо, но можно было бы улучшить организацию."
модуль_10,курс_1,студент_189,2,Курс не оправдал ожиданий.
модуль_1,курс_1,студент_190,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_1,студент_190,4,Преподаватели дают много полезных советов.
модуль_4,курс_1,студент_190,4,"Замечательный курс, все четко и по делу."
модуль_5,курс_1,студент_190,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_9,курс_1,студент_190,4,"Отличный курс, много полезной информации."
модуль_10,курс_1,студент_190,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_1,студент_191,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_1,студент_191,3,"В целом неплохо, но есть куда расти."
модуль_3,курс_1,студент_191,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_5,курс_1,студент_191,2,Курс не оправдал ожиданий.
модуль_6,курс_1,студент_191,5,Отличная организация учебного процесса.
модуль_7,курс_1,студент_191,2,Преподаватели не смогли заинтересовать.
модуль_9,курс_1,студент_191,1,Курс не оправдал ожиданий.
модуль_1,курс_1,студент_192,2,"Очень скучно, мало полезной информации."
модуль_5,курс_1,студент_192,2,Организация учебного процесса оставляет желать лучшего.
модуль_6,курс_1,студент_192,3,"Материал неплохой, но иногда скучновато."
модуль_7,курс_1,студент_192,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_1,студент_192,5,"Много практических занятий, что очень полезно."
модуль_3,курс_1,студент_193,2,Курс не оправдал ожиданий.
модуль_4,курс_1,студент_193,3,"В целом неплохо, но есть куда расти."
модуль_6,курс_1,студент_193,2,"Очень скучно, мало полезной информации."
модуль_7,курс_1,студент_193,3,"В целом неплохо, но есть куда расти."
модуль_9,курс_1,студент_193,1,Курс не оправдал ожиданий.
модуль_2,курс_1,студент_194,4,Материалы курса на высшем уровне.
модуль_3,курс_1,студент_194,4,Отличная организация учебного процесса.
модуль_4,курс_1,студент_194,2,Преподаватели не смогли заинтересовать.
модуль_5,курс_1,студент_194,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_1,студент_194,5,"Много практических занятий, что очень полезно."
модуль_7,курс_1,студент_194,2,Материалы курса плохо структурированы.
модуль_8,курс_1,студент_194,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_9,курс_1,студент_194,1,"Очень разочарован, зря потратил время."
модуль_10,курс_1,студент_194,4,"Много практических занятий, что очень полезно."
модуль_1,курс_1,студент_195,5,Преподаватели дают много полезных советов.
модуль_2,курс_1,студент_195,1,"Очень скучно, мало полезной информации."
модуль_3,курс_1,студент_195,3,"Средний курс, ожидал немного большего."
модуль_4,курс_1,студент_195,4,"Замечательный курс, все четко и по делу."
модуль_10,курс_1,студент_195,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_1,студент_196,5,Отличная организация учебного процесса.
модуль_3,курс_1,студент_196,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_7,курс_1,студент_196,3,"В целом неплохо, но есть куда расти."
модуль_9,курс_1,студент_196,1,"Слишком много теории, мало практики."
модуль_10,курс_1,студент_196,2,Преподаватели не смогли заинтересовать.
модуль_1,курс_1,студент_197,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_1,студент_197,3,"В целом неплохо, но есть куда расти."
модуль_3,курс_1,студент_197,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_4,курс_1,студент_197,2,"Не понравился курс, материал плохо подан."
модуль_5,курс_1,студент_197,3,"Курс неплохой, но слишком много теории."
модуль_1,курс_1,студент_198,5,Преподаватели дают много полезных советов.
модуль_4,курс_1,студент_198,1,"Очень разочарован, зря потратил время."
модуль_4,курс_1,студент_199,2,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_1,студент_199,2,Преподаватели не смогли заинтересовать.
модуль_7,курс_1,студент_199,4,Материалы курса на высшем уровне.
модуль_8,курс_1,студент_199,3,"Неплохо, но можно было бы улучшить организацию."
модуль_1,курс_1,студент_200,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_3,курс_1,студент_200,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_1,студент_200,2,"Не понравился курс, материал плохо подан."
модуль_9,курс_1,студент_200,4,"Отличный курс, много полезной информации."
модуль_10,курс_1,студент_200,2,Курс не оправдал ожиданий.
модуль_2,курс_2,студент_1,1,Организация учебного процесса оставляет желать лучшего.
модуль_6,курс_2,студент_1,2,Курс не оправдал ожиданий.
модуль_8,курс_2,студент_1,3,"Материал неплохой, но иногда скучновато."
модуль_10,курс_2,студент_1,2,"Материалы устарели, нуждаются в обновлении."
модуль_2,курс_2,студент_2,1,"Материалы устарели, нуждаются в обновлении."
модуль_3,курс_2,студент_2,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_2,студент_2,5,"Замечательный курс, все четко и по делу."
модуль_1,курс_2,студент_3,1,"Очень скучно, мало полезной информации."
модуль_2,курс_2,студент_3,2,Организация учебного процесса оставляет желать лучшего.
модуль_4,курс_2,студент_3,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_2,студент_3,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_2,студент_3,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_2,студент_3,1,Преподаватели не отвечают на вопросы.
модуль_9,курс_2,студент_3,1,Организация учебного процесса оставляет желать лучшего.
модуль_10,курс_2,студент_3,1,"Очень разочарован, зря потратил время."
модуль_6,курс_2,студент_4,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_2,студент_4,3,"Курс неплохой, но слишком много теории."
модуль_10,курс_2,студент_4,5,"Много практических занятий, что очень полезно."
модуль_1,курс_2,студент_5,1,"Материалы устарели, нуждаются в обновлении."
модуль_3,курс_2,студент_5,4,"Отличный курс, много полезной информации."
модуль_4,курс_2,студент_5,1,Курс не оправдал ожиданий.
модуль_5,курс_2,студент_5,3,"Неплохо, но можно было бы улучшить организацию."
модуль_8,курс_2,студент_5,3,"Материал неплохой, но иногда скучновато."
модуль_9,курс_2,студент_5,3,"В целом неплохо, но есть куда расти."
модуль_10,курс_2,студент_5,5,Преподаватели дают много полезных советов.
модуль_1,курс_2,студент_6,1,"Очень скучно, мало полезной информации."
модуль_2,курс_2,студент_6,4,Материалы курса на высшем уровне.
модуль_6,курс_2,студент_6,4,Материалы курса на высшем уровне.
модуль_9,курс_2,студент_6,1,Материалы курса плохо структурированы.
модуль_10,курс_2,студент_6,2,"Очень разочарован, зря потратил время."
модуль_3,курс_2,студент_7,4,Отличная организация учебного процесса.
модуль_4,курс_2,студент_7,2,Преподаватели не смогли заинтересовать.
модуль_5,курс_2,студент_7,5,Очень хорошие учебные материалы.
модуль_9,курс_2,студент_7,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_10,курс_2,студент_7,2,"Не понравился курс, материал плохо подан."
модуль_1,курс_2,студент_8,5,"Отличный курс, много полезной информации."
модуль_5,курс_2,студент_8,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_2,студент_8,4,"Отличный курс, много полезной информации."
модуль_8,курс_2,студент_8,3,"Курс неплохой, но слишком много теории."
модуль_9,курс_2,студент_8,3,"Материал неплохой, но иногда скучновато."
модуль_10,курс_2,студент_8,1,Преподаватели не смогли заинтересовать.
модуль_3,курс_2,студент_9,1,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_2,студент_9,4,"Много практических занятий, что очень полезно."
модуль_7,курс_2,студент_9,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_2,студент_9,2,"Слишком много теории, мало практики."
модуль_9,курс_2,студент_9,5,"Отличный курс, много полезной информации."
модуль_10,курс_2,студент_9,1,"Слишком много теории, мало практики."
модуль_1,курс_2,студент_10,3,"Нормально, но хотелось бы больше интерактива."
модуль_2,курс_2,студент_10,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_2,студент_10,1,"Не понравился курс, материал плохо подан."
модуль_4,курс_2,студент_10,4,Преподаватели дают много полезных советов.
модуль_6,курс_2,студент_10,2,"Очень скучно, мало полезной информации."
модуль_1,курс_2,студент_11,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_2,студент_11,2,Организация учебного процесса оставляет желать лучшего.
модуль_4,курс_2,студент_11,3,"Средний курс, ожидал немного большего."
модуль_6,курс_2,студент_11,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_8,курс_2,студент_11,2,"Очень скучно, мало полезной информации."
модуль_10,курс_2,студент_11,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_2,студент_12,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_2,студент_12,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_9,курс_2,студент_12,4,Преподаватели дают много полезных советов.
модуль_10,курс_2,студент_12,4,"Замечательный курс, все четко и по делу."
модуль_2,курс_2,студент_13,2,"Не понравился курс, материал плохо подан."
модуль_8,курс_2,студент_13,5,"Много практических занятий, что очень полезно."
модуль_9,курс_2,студент_13,1,Организация учебного процесса оставляет желать лучшего.
модуль_2,курс_2,студент_14,2,Преподаватели не смогли заинтересовать.
модуль_3,курс_2,студент_14,1,"Очень скучно, мало полезной информации."
модуль_4,курс_2,студент_14,2,Организация учебного процесса оставляет желать лучшего.
модуль_6,курс_2,студент_14,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_9,курс_2,студент_14,3,"Достаточно информативно, но не хватило времени на практику."
модуль_10,курс_2,студент_14,3,"Неплохо, но можно было бы улучшить организацию."
модуль_1,курс_2,студент_15,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_2,студент_15,4,"Замечательный курс, все четко и по делу."
модуль_3,курс_2,студент_15,2,"Материалы устарели, нуждаются в обновлении."
модуль_10,курс_2,студент_15,4,"Замечательный курс, все четко и по делу."
модуль_2,курс_2,студент_16,3,"Материал неплохой, но иногда скучновато."
модуль_4,курс_2,студент_16,2,"Очень скучно, мало полезной информации."
модуль_6,курс_2,студент_16,2,Преподаватели не смогли заинтересовать.
модуль_8,курс_2,студент_16,2,Организация учебного процесса оставляет желать лучшего.
модуль_10,курс_2,студент_16,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_2,студент_17,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_3,курс_2,студент_17,1,"Слишком много теории, мало практики."
модуль_5,курс_2,студент_17,2,Преподаватели не смогли заинтересовать.
модуль_8,курс_2,студент_17,3,"Нормально, но хотелось бы больше интерактива."
модуль_10,курс_2,студент_17,2,Организация учебного процесса оставляет желать лучшего.
модуль_2,курс_2,студент_18,1,Преподаватели не отвечают на вопросы.
модуль_4,курс_2,студент_18,5,Материалы курса на высшем уровне.
модуль_5,курс_2,студент_18,1,"Очень скучно, мало полезной информации."
модуль_6,курс_2,студент_18,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_7,курс_2,студент_18,3,"Материал неплохой, но иногда скучновато."
модуль_9,курс_2,студент_18,1,Материалы курса плохо структурированы.
модуль_1,курс_2,студент_19,3,"Нормально, но хотелось бы больше интерактива."
модуль_5,курс_2,студент_19,3,"Средний курс, ожидал немного большего."
модуль_6,курс_2,студент_19,2,"Не понравился курс, материал плохо подан."
модуль_10,курс_2,студент_19,5,"Много практических занятий, что очень полезно."
модуль_1,курс_2,студент_20,3,"Средний курс, ожидал немного большего."
модуль_3,курс_2,студент_20,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_2,студент_20,2,"Материалы устарели, нуждаются в обновлении."
модуль_6,курс_2,студент_20,4,Материалы курса на высшем уровне.
модуль_7,курс_2,студент_20,5,"Много практических занятий, что очень полезно."
модуль_8,курс_2,студент_20,2,Преподаватели не отвечают на вопросы.
модуль_9,курс_2,студент_20,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_2,студент_21,1,Курс не оправдал ожиданий.
модуль_8,курс_2,студент_21,1,Материалы курса плохо структурированы.
модуль_9,курс_2,студент_21,4,Преподаватели дают много полезных советов.
модуль_1,курс_2,студент_22,2,Преподаватели не смогли заинтересовать.
модуль_2,курс_2,студент_22,1,Курс не оправдал ожиданий.
модуль_4,курс_2,студент_22,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_2,студент_22,1,"Очень разочарован, зря потратил время."
модуль_7,курс_2,студент_22,4,Очень хорошие учебные материалы.
модуль_9,курс_2,студент_22,2,"Материалы устарели, нуждаются в обновлении."
модуль_10,курс_2,студент_22,4,Материалы курса на высшем уровне.
модуль_2,курс_2,студент_23,1,"Слишком много теории, мало практики."
модуль_3,курс_2,студент_23,4,Отличная организация учебного процесса.
модуль_4,курс_2,студент_23,3,"Курс неплохой, но слишком много теории."
модуль_5,курс_2,студент_23,5,"Отличный курс, много полезной информации."
